# Sesion:6 Fecha:2026-03-26 20:12:29 Shots:1 Duracion:11,36s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm,pitchLat
2.1710,-0.082214,-0.166382,0.691833,-0.697815,-6.6332
2.1790,-0.084045,-0.168213,0.690124,-0.698791,-6.4833
2.1830,-0.085999,-0.170166,0.688538,-0.699646,-6.3420
2.1920,-0.085999,-0.170166,0.688538,-0.699646,-6.2077
2.2000,-0.087891,-0.172180,0.687256,-0.700256,-6.0941
2.2080,-0.089722,-0.174011,0.686157,-0.700623,-5.9963
2.2120,-0.091492,-0.175781,0.685181,-0.700928,-5.9066
2.2200,-0.091492,-0.175781,0.685181,-0.700928,-5.8214
2.2320,-0.093140,-0.177612,0.684204,-0.701172,-5.7395
2.2360,-0.094727,-0.179565,0.683228,-0.701416,-5.6532
2.2440,-0.096130,-0.181641,0.682129,-0.701721,-5.5589
2.2530,-0.096130,-0.181641,0.682129,-0.701721,-5.4693
2.2610,-0.097412,-0.183533,0.681091,-0.702087,-5.3770
2.2690,-0.098633,-0.184998,0.680298,-0.702332,-5.3060
2.2730,-0.099915,-0.186035,0.679871,-0.702270,-5.2627
2.2820,-0.099915,-0.186035,0.679871,-0.702270,-5.2214
2.2900,-0.101074,-0.186584,0.679749,-0.702087,-5.2015
2.2980,-0.101929,-0.186768,0.679687,-0.701965,-5.1828
2.3020,-0.102539,-0.186584,0.679687,-0.701904,-5.1642
2.3110,-0.102539,-0.186584,0.679687,-0.701904,-5.1466
2.3220,-0.102844,-0.186279,0.679565,-0.702087,-5.1088
2.3270,-0.102905,-0.186157,0.679138,-0.702515,-5.0485
2.3350,-0.102844,-0.186157,0.678589,-0.703003,-4.9729
2.3430,-0.102844,-0.186157,0.678589,-0.703003,-4.9011
2.3510,-0.102722,-0.186401,0.677856,-0.703735,-4.8109
2.3590,-0.102722,-0.186707,0.677063,-0.704407,-4.7183
2.3630,-0.102722,-0.186707,0.677063,-0.704407,-4.6262
2.3720,-0.102844,-0.187012,0.676147,-0.705200,-4.5316
2.3800,-0.103088,-0.187317,0.675232,-0.705933,-4.4350
2.3880,-0.103394,-0.187622,0.674438,-0.706543,-4.3479
2.3920,-0.103394,-0.187622,0.674438,-0.706543,-4.2817
2.4010,-0.103638,-0.187927,0.674499,-0.706421,-4.2201
2.4090,-0.103882,-0.188171,0.674561,-0.706238,-4.1680
2.4160,-0.104126,-0.188599,0.674561,-0.706055,-4.1198
2.4210,-0.104126,-0.188599,0.674561,-0.706055,-4.0740
2.4330,-0.104431,-0.189148,0.674622,-0.705811,-4.0349
2.4380,-0.104736,-0.189880,0.674683,-0.705566,-4.0059
2.4450,-0.104736,-0.189880,0.674683,-0.705566,-3.9776
